1.2, 8.85563e-11, 6.76065e-11 
1.4, 8.29614e-11, 6.62765e-11 
1.6, 7.87047e-11, 6.48898e-11 
1.8, 7.90353e-11, 6.542e-11 
2, 7.77083e-11, 6.70884e-11 
2.2, 7.34017e-11, 6.66284e-11 
2.4, 7.49474e-11, 6.71619e-11 
2.6, 7.25052e-11, 6.74662e-11 
2.8, 7.37402e-11, 6.87382e-11 
3, 6.96644e-11, 6.85782e-11 
